CODIGOTRAMOBT;X1;Y1;X2;Y2;LONGITUD;ACOMETIDA
216736;473156;1558502;473103;1558487;0;S
216739;473111;1558886;473106;1558841;0;S
216742;473110;1559213;473128;1559164;0;S
216745;473121;1559185;473122;1559173;0;S
216748;473107;1559245;473080;1559237;0;S
216751;473117;1556241;473114;1556280;0;S
216754;473120;1556235;473082;1556226;0;S
216757;473106;1556237;473101;1556293;0;S
216760;473121;1556459;473080;1556464;0;S
216763;473115;1556604;473120;1556625;0;S
216766;473098;1557764;473093;1557767;0;S
216769;473121;1557763;473123;1557745;0;S
216772;473095;1558218;473124;1558273;0;S
216775;473087;1558396;473127;1558407;0;S
216778;473089;1558829;473128;1558839;0;S
216781;473105;1558888;473120;1558867;0;S
216784;473081;1559166;473115;1559206;0;S
216787;473088;1559282;473133;1559263;0;S
216790;473072;1560068;473085;1560015;0;N
216793;473062;1562510;473133;1562504;0;N
216796;473087;1557678;473118;1557678;0;S
216799;473066;1559152;473101;1559136;0;S
216802;473068;1553524;473126;1553539;0;S
216805;473047;1553362;473105;1553347;0;N
216808;473116;1556327;473088;1556371;0;S
216811;473104;1556598;473108;1556567;0;S
216814;473093;1558399;473131;1558444;0;S
216817;473130;1558455;473122;1558426;0;S
216820;473103;1558459;473122;1558454;0;S
216823;473121;1558512;473125;1558513;0;S
216826;473077;1558551;473119;1558506;0;S
216829;473084;1558891;473134;1558884;0;S
216832;473078;1553410;473110;1553430;0;N
216835;473160;1556219;473134;1556238;0;N
216838;473091;1556325;473122;1556301;0;S
216841;473144;1557772;473117;1557761;0;N
216844;473108;1558218;473115;1558207;0;S
216847;473119;1558703;473083;1558706;0;S
216850;472952;1554499;473011;1554468;0;S
216853;473067;1554673;473096;1554668;0;S
216856;473093;1559447;473035;1559411;0;S
216859;473095;1559428;473085;1559422;0;S
216862;473062;1559408;473078;1559417;0;S
216865;473069;1559427;473093;1559418;0;S
216868;473093;1559405;473109;1559414;0;S
216871;473094;1559426;473077;1559439;0;S
216874;473080;1559410;473066;1559416;0;S
216877;473141;1559394;473084;1559385;0;S
216880;473088;1559438;473090;1559433;0;S
216883;473128;1559412;473075;1559387;0;S
216886;473123;1558646;473089;1558649;0;S
216889;473150;1559436;473123;1559402;0;S
216892;473056;1559399;473082;1559402;0;S
216895;473145;1559434;473129;1559407;0;S
216898;473131;1559441;473107;1559373;0;S
216901;473121;1558699;473122;1558681;0;S
216904;473054;1562348;473126;1562393;0;N
216907;472973;1557814;472991;1557854;0;S
216910;473022;1554285;472978;1554295;0;S
216913;473039;1558618;473025;1558582;0;S
216916;473036;1558560;473037;1558576;0;S
216919;473080;1553571;473039;1553549;0;S
216922;473075;1553523;473042;1553555;0;S
216925;473083;1556243;473041;1556261;0;S
216928;473039;1556238;473028;1556279;0;S
216931;473032;1556290;473042;1556272;0;S
216934;473044;1556273;473037;1556291;0;S
216937;473049;1556283;473038;1556275;0;S
216940;473056;1562489;473061;1562545;0;S
216943;473069;1562484;473041;1562500;0;S
216946;473083;1562535;473062;1562535;0;S
216949;473078;1562486;473092;1562498;0;S
216952;473052;1562496;473100;1562521;0;S
216955;473101;1562507;473088;1562530;0;S
216958;473095;1562508;473078;1562482;0;S
216961;473070;1560859;473069;1560856;0;N
216964;473035;1560845;473034;1560888;0;N
216967;473028;1560906;473045;1560903;0;N
216970;473026;1558564;473027;1558579;0;S
216973;473043;1558552;473042;1558552;0;S
216976;473053;1558535;473069;1558555;0;S
216979;473059;1558529;473040;1558513;0;S
216982;473043;1562164;473056;1562193;0;S
216985;473010;1554097;473046;1554163;0;S
216988;473083;1554093;473082;1554084;0;S
216991;473009;1562323;473052;1562309;0;S
216994;473087;1557150;473029;1557144;0;S
216997;473067;1558125;473024;1558124;0;S
217000;473015;1553709;473067;1553685;0;S
217003;473017;1553611;473062;1553667;0;N
217006;473074;1553642;473073;1553669;0;N
217009;473042;1553479;473026;1553499;0;S
217012;473028;1553576;473038;1553558;0;S
217015;473061;1553653;473057;1553661;0;S
217018;473076;1556459;473029;1556451;0;S
217021;473087;1562111;473035;1562068;0;N
217024;473068;1562505;473046;1562575;0;S
217027;473042;1562364;473081;1562373;0;S
217030;473095;1562376;473091;1562346;0;S
217033;473056;1556561;473055;1556571;0;S
217036;473048;1556549;473067;1556563;0;S
217039;473058;1556535;473085;1556581;0;S
217042;473086;1556602;473105;1556561;0;S
217045;473060;1560819;473075;1560850;0;N
217048;473053;1562476;473075;1562406;0;N
217051;473099;1562566;473074;1562545;0;S
217054;473061;1562542;473065;1562587;0;S
217057;473105;1562568;473100;1562601;0;S
217060;473115;1562611;473075;1562585;0;S
217063;473089;1562549;473072;1562524;0;S
217066;473083;1562604;473087;1562567;0;S
217069;473098;1556759;473096;1556755;0;S
217072;473085;1553630;473067;1553676;0;S
217075;473092;1562161;473078;1562172;0;S
217078;473085;1561188;473084;1561160;0;S
217081;473083;1553375;473076;1553387;0;S
217084;473099;1553667;473074;1553650;0;S
217087;473090;1558541;473099;1558557;0;S
217090;473111;1558532;473105;1558531;0;S
217093;473098;1562147;473090;1562198;0;S
217096;473129;1562207;473091;1562152;0;S
217099;473075;1553317;473075;1553348;0;S
217102;473071;1553305;473106;1553328;0;S
217105;473062;1553299;473106;1553320;0;S
217108;473094;1558156;473096;1558112;0;S
217111;473068;1556574;473091;1556570;0;S
217114;473082;1553978;473108;1553961;0;S
217117;473145;1556722;473103;1556776;0;N
217120;473061;1562197;473080;1562192;0;S
217123;473100;1553480;473114;1553542;0;S
217126;473081;1553591;473105;1553609;0;S
217129;473074;1558137;473124;1558092;0;S
217132;473109;1558107;473125;1558130;0;S
217135;473100;1558132;473096;1558111;0;S
217138;473099;1562537;473089;1562524;0;S
217141;473079;1562530;473098;1562506;0;S
217144;473061;1553326;473082;1553346;0;S
217147;473104;1558679;473096;1558670;0;S
217150;473137;1558677;473129;1558720;0;S
217153;473075;1559343;473091;1559301;0;S
217156;473094;1553356;473123;1553400;0;S
217159;473122;1558814;473133;1558832;0;S
217162;473100;1553336;473128;1553316;0;S
217165;473068;1560181;473065;1560150;0;S
217168;473114;1562579;473078;1562601;0;S
217171;473086;1558696;473088;1558738;0;S
217174;473098;1554269;473137;1554267;0;N
217177;473150;1556208;473118;1556194;0;N
217180;473119;1556247;473100;1556271;0;S
217183;473122;1556396;473131;1556396;0;S
217186;473136;1556588;473092;1556602;0;S
217189;473101;1556679;473119;1556695;0;S
217192;473120;1558253;473101;1558249;0;S
217195;473124;1558685;473127;1558660;0;N
217198;473069;1558667;473118;1558701;0;N
217201;473095;1558749;473135;1558713;0;S
217204;473121;1558948;473097;1558939;0;S
217207;473121;1558967;473134;1558958;0;S
217210;473135;1558964;473094;1558976;0;S
217213;473087;1559247;473137;1559218;0;S
217216;473128;1559441;473111;1559462;0;S
217219;473071;1560907;473132;1560886;0;N
217222;473142;1556678;473103;1556631;0;S
217225;473159;1553957;473097;1553921;0;S
217228;473108;1561238;473134;1561232;0;S
217231;473125;1553372;473117;1553396;0;S
217234;473095;1553701;473097;1553695;0;S
217237;473090;1562405;473113;1562423;0;S
217240;473094;1553366;473136;1553382;0;S
217243;473105;1556193;473083;1556210;0;S
217246;473120;1556391;473117;1556404;0;S
217249;473070;1557010;473100;1557054;0;S
217252;473107;1558166;473118;1558171;0;S
217255;473087;1558220;473107;1558204;0;S
217258;473131;1558602;473097;1558554;0;N
217261;473090;1558887;473099;1558888;0;S
217264;473127;1558931;473130;1558928;0;S
217267;473111;1559186;473135;1559169;0;S
217270;473131;1560303;473091;1560277;0;N
217273;473142;1556687;473127;1556678;0;S
217276;473133;1553386;473098;1553428;0;S
217279;473104;1553437;473105;1553408;0;S
217282;473064;1554125;473094;1554125;0;N
217285;473127;1556553;473104;1556564;0;S
217288;473082;1556782;473130;1556784;0;S
217291;473138;1557775;473131;1557781;0;S
217294;473082;1558151;473104;1558161;0;S
217297;473167;1558507;473115;1558510;0;S
217300;473091;1558603;473127;1558614;0;S
217303;473112;1558620;473100;1558592;0;S
217306;473088;1558669;473127;1558730;0;N
217309;473108;1558748;473099;1558735;0;S
217312;473128;1559422;473121;1559437;0;S
217315;473123;1553302;473138;1553293;0;S
217318;473088;1553575;473123;1553570;0;S
217321;473129;1553405;473095;1553375;0;S
217324;473115;1556596;473118;1556618;0;S
217327;473108;1554117;473111;1554139;0;S
217330;473092;1554147;473100;1554151;0;S
217333;473127;1556318;473125;1556351;0;S
217336;473138;1556477;473119;1556441;0;S
217339;473114;1556615;473116;1556617;0;S
217342;473112;1558416;473136;1558430;0;S
217345;473139;1558754;473109;1558764;0;S
217348;473142;1559251;473107;1559237;0;S
217351;473140;1559440;473118;1559455;0;S
217354;473086;1562396;473139;1562338;0;S
217357;473161;1553965;473123;1553943;0;S
217360;473114;1556521;473098;1556523;0;S
217363;473092;1558437;473130;1558446;0;S
217366;473111;1558559;473121;1558550;0;S
217369;473098;1558583;473127;1558571;0;S
217372;473098;1558621;473132;1558592;0;S
217375;473092;1558671;473116;1558650;0;S
217378;473128;1558788;473099;1558752;0;S
217381;473113;1558893;473086;1558903;0;S
217384;473091;1559323;473099;1559298;0;S
217387;473129;1559307;473098;1559353;0;S
217390;473142;1562208;473103;1562213;0;S
217393;473111;1562537;473141;1562495;0;S
217396;473083;1562514;473110;1562496;0;S
217399;473102;1553314;473106;1553333;0;S
217402;473123;1556220;473140;1556206;0;S
217405;473126;1556235;473135;1556234;0;S
217408;473104;1556582;473130;1556575;0;S
217411;473144;1556583;473095;1556585;0;S
217414;473133;1558340;473135;1558322;0;S
217417;473152;1558399;473102;1558379;0;N
217420;473115;1558784;473088;1558785;0;S
217423;473090;1558748;473121;1558792;0;N
217426;473145;1558959;473127;1558950;0;N
217429;473116;1559175;473136;1559171;0;S
217432;473122;1559233;473090;1559191;0;S
217435;473076;1559333;473101;1559312;0;S
217438;473124;1559341;473092;1559319;0;S
217441;473087;1553549;473103;1553594;0;S
217444;473117;1554148;473099;1554137;0;S
217447;473133;1553932;473114;1553955;0;S
217450;473077;1555397;473095;1555438;0;N
217453;473113;1555419;473120;1555424;0;N
217456;473128;1556226;473127;1556203;0;S
217459;473136;1556381;473103;1556364;0;S
217462;473117;1557773;473095;1557808;0;N
217465;473159;1558509;473093;1558507;0;S
217468;473118;1558625;473143;1558614;0;S
217471;473104;1558970;473111;1558977;0;S
217474;473109;1559320;473139;1559322;0;S
217477;473065;1562172;473105;1562165;0;N
217480;473126;1553445;473096;1553444;0;S
217483;473127;1553357;473108;1553372;0;S
217486;473117;1553239;473112;1553191;0;S
217489;473095;1553484;473144;1553495;0;N
217492;473110;1556401;473089;1556424;0;S
217495;473178;1556487;473143;1556469;0;N
217498;473121;1556534;473095;1556534;0;S
217501;473157;1556630;473113;1556591;0;N
217504;473082;1556684;473114;1556722;0;N
217507;473152;1556697;473136;1556725;0;N
217510;473111;1558360;473110;1558360;0;S
217513;473165;1558474;473106;1558480;0;S
217516;473127;1558685;473112;1558677;0;S
217519;473091;1559138;473108;1559152;0;N
217522;473151;1559114;473112;1559144;0;N
217525;473121;1559179;473102;1559164;0;S
217528;473113;1559207;473141;1559219;0;S
217531;473074;1559347;473139;1559306;0;S
217534;473130;1559397;473129;1559395;0;S
217537;473113;1559443;473106;1559450;0;S
217540;473078;1559487;473089;1559546;0;N
217543;473108;1553647;473143;1553612;0;S
217546;473157;1556288;473142;1556322;0;N
217549;473097;1556494;473105;1556462;0;S
217552;473102;1556678;473120;1556650;0;S
217555;473096;1556720;473096;1556682;0;S
217558;473102;1557642;473093;1557669;0;S
217561;473111;1558469;473116;1558469;0;S
217564;473104;1559397;473109;1559381;0;S
217567;473008;1558516;473107;1558487;0;N
217570;473116;1556289;473145;1556261;0;S
217573;473115;1556487;473129;1556482;0;S
217576;473083;1556684;473122;1556664;0;S
217579;473135;1558560;473136;1558557;0;S
217582;473137;1558801;473132;1558811;0;S
217585;473101;1558819;473139;1558773;0;S
217588;473104;1558807;473095;1558783;0;S
217591;473156;1559050;473115;1558999;0;S
217594;473135;1559024;473122;1559027;0;S
217597;473154;1559090;473096;1559037;0;S
217600;473106;1559207;473112;1559229;0;S
217603;473105;1559444;473145;1559463;0;S
217606;473132;1561855;473145;1561880;0;S
217609;473084;1562512;473093;1562474;0;S
217612;473095;1553298;473100;1553300;0;S
217615;473108;1553428;473125;1553370;0;S
217618;473069;1553262;473095;1553300;0;N
217621;473116;1553477;473146;1553497;0;S
217624;473133;1556203;473106;1556202;0;S
217627;473124;1556773;473094;1556734;0;S
217630;473113;1556743;473130;1556775;0;S
217633;473127;1556782;473111;1556779;0;S
217636;473109;1558111;473121;1558147;0;S
217639;473131;1558153;473108;1558132;0;S
217642;473116;1558399;473119;1558367;0;S
217645;473179;1558441;473141;1558435;0;N
217648;473109;1558427;473144;1558418;0;N
217651;473131;1558790;473125;1558837;0;N
217654;473096;1558809;473139;1558816;0;S
217657;473143;1558937;473128;1558970;0;S
217660;473088;1553569;473134;1553517;0;S
217663;473101;1553602;473128;1553633;0;S
217666;473138;1553192;473107;1553192;0;N
217669;473116;1556338;473137;1556328;0;S
217672;473133;1556461;473114;1556484;0;S
217675;473120;1557658;473093;1557676;0;S
217678;473127;1558221;473093;1558197;0;S
217681;473133;1558238;473134;1558260;0;S
217684;473167;1558381;473144;1558378;0;S
217687;473131;1558683;473105;1558678;0;S
217690;473165;1562418;473147;1562424;0;S
217693;473119;1556869;473132;1556881;0;S
217696;473121;1553197;473120;1553243;0;S
217699;473140;1553333;473095;1553285;0;S
217702;473129;1553677;473115;1553670;0;S
217705;473173;1553313;473102;1553305;0;N
217708;473094;1553442;473119;1553470;0;N
217711;473163;1556397;473126;1556388;0;S
217714;473104;1556529;473104;1556539;0;S
217717;473122;1556699;473149;1556733;0;S
217720;473123;1557728;473145;1557705;0;S
217723;473079;1558531;473106;1558516;0;S
217726;473130;1559141;473107;1559117;0;S
217729;473108;1559184;473143;1559174;0;S
217732;473159;1559209;473118;1559204;0;S
217735;473149;1559401;473138;1559420;0;S
217738;473100;1561237;473108;1561264;0;S
217741;473069;1562122;473107;1562142;0;N
217744;473106;1556191;473149;1556204;0;S
217747;473122;1556257;473122;1556219;0;S
217750;473139;1556318;473119;1556325;0;S
217753;473118;1556282;473125;1556305;0;S
217756;473136;1556445;473119;1556421;0;S
217759;473173;1556597;473112;1556531;0;N
217762;473102;1557640;473102;1557668;0;S
217765;473079;1558236;473131;1558196;0;S
217768;473127;1558365;473139;1558386;0;S
217771;473113;1558422;473102;1558402;0;S
217774;473103;1558668;473097;1558671;0;S
217777;473093;1558960;473118;1558923;0;N
217780;473127;1559217;473100;1559196;0;S
217783;473101;1559433;473111;1559469;0;S
217786;473151;1561231;473127;1561199;0;S
217789;473077;1553561;473144;1553566;0;S
217792;473171;1556398;473107;1556407;0;N
217795;473127;1556625;473137;1556569;0;S
217798;473130;1558333;473101;1558352;0;S
217801;473100;1559115;473136;1559143;0;S
217804;473146;1559225;473097;1559231;0;S
217807;473125;1559410;473131;1559369;0;S
217810;473166;1553684;473118;1553663;0;S
217813;473146;1553336;473136;1553362;0;S
217816;473115;1557707;473146;1557714;0;S
217819;473096;1557773;473111;1557755;0;S
217822;473128;1557822;473105;1557818;0;S
217825;473140;1558374;473151;1558332;0;S
217828;473106;1558442;473097;1558497;0;S
217831;473107;1558451;473150;1558473;0;S
217834;473115;1558462;473120;1558530;0;S
217837;473156;1558490;473128;1558483;0;S
217840;473100;1558705;473115;1558701;0;S
217843;473161;1559038;473113;1558995;0;S
217846;473172;1559033;473136;1559033;0;S
217849;473119;1553533;473140;1553564;0;S
217852;473101;1553319;473109;1553350;0;S
217855;473102;1556500;473150;1556533;0;S
217858;473112;1556245;473137;1556253;0;S
217861;473098;1554224;473127;1554232;0;N
217864;473121;1556329;473133;1556311;0;S
217867;473102;1556569;473103;1556570;0;S
217870;473101;1556626;473149;1556633;0;S
217873;473140;1556681;473117;1556651;0;S
217876;473089;1558696;473111;1558732;0;S
217879;473126;1558719;473098;1558699;0;S
217882;473101;1558749;473130;1558743;0;S
217885;473146;1559137;473125;1559097;0;S
217888;473159;1559213;473137;1559201;0;S
217891;473146;1553509;473134;1553530;0;S
217894;473153;1557709;473119;1557638;0;N
217897;473133;1556323;473150;1556328;0;S
217900;473174;1556450;473151;1556455;0;N
217903;473172;1556452;473134;1556433;0;N
217906;473092;1556646;473144;1556661;0;S
217909;473130;1558260;473122;1558213;0;S
217912;473161;1558498;473147;1558461;0;S
217915;473090;1558950;473147;1558963;0;S
217918;473148;1559130;473134;1559097;0;S
217921;473128;1559443;473135;1559385;0;S
217924;473095;1559456;473127;1559443;0;S
217927;473138;1553289;473100;1553304;0;S
217930;473155;1553707;473121;1553660;0;S
217933;473128;1553416;473104;1553382;0;S
217936;473107;1556187;473129;1556215;0;S
217939;473103;1556433;473116;1556476;0;S
217942;473123;1556614;473150;1556628;0;S
217945;473096;1556827;473125;1556812;0;S
217948;473106;1558741;473119;1558722;0;S
217951;473102;1558942;473101;1558955;0;S
217954;473112;1559216;473114;1559200;0;S
217957;473143;1562199;473131;1562162;0;S
217960;473111;1557013;473120;1557013;0;S
217963;473148;1556204;473155;1556243;0;S
217966;473122;1553563;473156;1553581;0;S
217969;473133;1559030;473112;1559005;0;S
217972;473158;1556290;473155;1556314;0;N
217975;473089;1556612;473101;1556579;0;S
217978;473153;1556750;473121;1556741;0;S
217981;473155;1558154;473148;1558179;0;S
217984;473137;1559275;473142;1559257;0;S
217987;473127;1559314;473119;1559379;0;S
217990;473122;1560259;473118;1560241;0;N
217993;473141;1553708;473127;1553688;0;S
217996;473131;1556712;473128;1556723;0;S
217999;473115;1558437;473121;1558442;0;N
218002;473125;1558469;473108;1558438;0;N
218005;473092;1558658;473145;1558673;0;S
218008;473114;1558935;473142;1558917;0;S
218011;473148;1559336;473117;1559374;0;S
218014;473179;1562391;473126;1562431;0;S
218017;473147;1553579;473150;1553549;0;S
218020;473123;1553617;473118;1553647;0;S
218023;473121;1556505;473121;1556541;0;S
218026;473156;1556602;473128;1556550;0;S
218029;473106;1556632;473126;1556672;0;S
218032;473153;1558216;473107;1558204;0;S
218035;473098;1558235;473131;1558246;0;S
218038;473147;1558402;473148;1558369;0;S
218041;473101;1558392;473142;1558438;0;S
218044;473112;1558478;473147;1558513;0;S
218047;473136;1559050;473157;1559017;0;S
218050;473135;1559163;473131;1559184;0;S
218053;473144;1559314;473149;1559321;0;S
218056;473126;1559328;473138;1559322;0;S
218059;473118;1553317;473127;1553304;0;S
218062;473121;1556858;473150;1556876;0;S
218065;473155;1556314;473153;1556267;0;S
218068;473128;1556396;473148;1556385;0;S
218071;473122;1556577;473123;1556613;0;S
218074;473216;1556866;473109;1556882;0;N
218077;473174;1557015;473146;1556983;0;N
218080;473100;1557796;473140;1557777;0;S
218083;473150;1558125;473122;1558154;0;S
218086;473114;1558350;473122;1558380;0;S
218089;473140;1558422;473156;1558419;0;S
218092;473093;1558751;473141;1558785;0;S
218095;473180;1559252;473151;1559197;0;N
218098;473137;1559400;473156;1559423;0;S
218101;473115;1559430;473109;1559423;0;S
218104;473149;1556239;473149;1556221;0;S
218107;473104;1558131;473111;1558142;0;S
218110;473107;1556218;473127;1556217;0;S
218113;473118;1556707;473129;1556722;0;S
218116;473147;1558508;473116;1558499;0;S
218119;473158;1558639;473160;1558651;0;S
218122;473138;1558754;473149;1558788;0;S
218125;473117;1559119;473158;1559118;0;S
